bike_id,start_station_id,start_coords,end_station_id,end_coords,start_time,end_time,temperature,rain
3480,867,"(46.9477816, 7.4365087)",484,"(46.9456022, 7.434734)",20240503_150600,20240503_150900,12.54,No rain data available
1964,118,"(46.96845, 7.46242)",212,"(46.958717, 7.4646494)",20240503_150100,20240503_151000,13.0,No rain data available
1416,305,"(46.9413996, 7.4316924)",306,"(46.9400198, 7.4317782)",20240503_135900,20240503_151000,13.16,No rain data available
3632,227,"(46.9545136, 7.4294963)",221,"(46.9519742, 7.4227466)",20240503_150600,20240503_151000,12.54,No rain data available
4591,472,"(46.9477995, 7.454056)",484,"(46.9456022, 7.434734)",20240503_150200,20240503_151000,13.0,No rain data available
5978,507,"(46.804568, 7.155553)",507,"(46.804568, 7.155553)",20240503_144200,20240503_151000,13.1,No rain data available
4845,95,"(47.377148, 8.523818)",164,"(47.387531, 8.527138)",20240503_150400,20240503_151000,12.54,No rain data available
4948,218,"(46.961965, 7.452968)",187,"(46.947127654625206, 7.46573539047808)",20240503_145900,20240503_151100,13.0,No rain data available
5246,633,"(46.77787, 7.15074)",633,"(46.77787, 7.15074)",20240503_145900,20240503_151100,13.0,No rain data available
3541,82,"(47.359675, 8.535718)",92,"(47.3820827, 8.5286468)",20240503_145601,20240503_151100,13.0,No rain data available
2071,9,"(46.519805, 6.579676)",334,"(46.520202, 6.571784)",20240503_150501,20240503_151100,12.54,No rain data available
4505,195,"(46.9543451, 7.4453536)",883,"(46.96079848478852, 7.433964120753491)",20240503_144501,20240503_151100,13.1,No rain data available
1329,440,"(46.0166117, 8.9596513)",780,"(46.003948, 8.961542)",20240503_150000,20240503_151100,13.0,No rain data available
2642,391,"(47.401852, 8.499265)",86,"(47.40781197, 8.506822854)",20240503_150501,20240503_151100,12.54,No rain data available
5359,781,"(46.018784, 8.962014)",381,"(46.012252, 8.955118)",20240503_150600,20240503_151100,12.54,No rain data available
5959,6,"(46.518108, 6.564945)",6,"(46.518108, 6.564945)",20240503_150900,20240503_151100,12.54,No rain data available
3516,701,"(47.375522, 8.547696)",131,"(47.365045, 8.553922)",20240503_145700,20240503_151100,13.0,No rain data available
5086,809,"(46.530961547725724, 6.570954143053104)",8,"(46.518951, 6.562162)",20240503_150100,20240503_151100,13.0,No rain data available
3467,217,"(46.9483305, 7.44079)",218,"(46.961965, 7.452968)",20240503_150300,20240503_151100,13.0,No rain data available
4090,302,"(46.938576, 7.437862)",412,"(46.9266467, 7.4359484)",20240503_150100,20240503_151100,13.0,No rain data available
3475,187,"(46.947127654625206, 7.46573539047808)",271,"(46.947856328360984, 7.436903989490435)",20240503_145700,20240503_151100,13.0,No rain data available
51,38,"(46.526347, 6.603215)",9,"(46.519805, 6.579676)",20240503_150300,20240503_151200,13.0,No rain data available
593,90,"(47.3917964, 8.5056978)",102,"(47.3897772, 8.5166922)",20240503_150900,20240503_151200,12.54,No rain data available
827,367,"(47.368474, 8.559983)",701,"(47.375522, 8.547696)",20240503_150501,20240503_151200,12.54,No rain data available
4692,82,"(47.359675, 8.535718)",285,"(47.36691, 8.548562)",20240503_150400,20240503_151200,12.54,No rain data available
857,82,"(47.359675, 8.535718)",285,"(47.36691, 8.548562)",20240503_150300,20240503_151200,13.0,No rain data available
528,90,"(47.3917964, 8.5056978)",81,"(47.3899342, 8.5104051)",20240503_150800,20240503_151200,12.54,No rain data available
4023,118,"(46.96845, 7.46242)",244,"(46.9603536, 7.4485856)",20240503_150600,20240503_151200,12.54,No rain data available
4518,214,"(46.94626, 7.43804)",222,"(46.9534366, 7.4239308)",20240503_150501,20240503_151200,12.54,No rain data available
5323,235,"(46.793372, 7.1584206)",233,"(46.802604, 7.1509925)",20240503_150400,20240503_151200,12.54,No rain data available
1162,476,"(46.9459831, 7.4394178)",349,"(46.93874927649203, 7.475214965129108)",20240503_150200,20240503_151200,13.0,No rain data available
2641,521,"(47.39733, 8.61865)",530,"(47.40462, 8.60465)",20240503_150100,20240503_151200,13.0,No rain data available
4306,497,"(46.9579458, 7.4537747)",251,"(46.9487682, 7.4475691)",20240503_151000,20240503_151301,12.54,No rain data available
2335,417,"(46.92903811738819, 7.417226193945767)",182,"(46.96274, 7.46276)",20240503_144600,20240503_151301,13.1,No rain data available
1385,182,"(46.96274, 7.46276)",182,"(46.96274, 7.46276)",20240430_094401,20240503_151301,14.61,No rain data available
6179,230,"(46.9547361, 7.4333909)",217,"(46.9483305, 7.44079)",20240503_150700,20240503_151301,12.54,No rain data available
3150,301,"(46.9440348, 7.4120405)",174,"(46.9436036, 7.4071777)",20240503_150800,20240503_151301,12.54,No rain data available
2568,421,"(46.9229774, 7.4141121)",419,"(46.93036, 7.41929)",20240503_150800,20240503_151301,12.54,No rain data available
5230,378,"(46.0082843, 8.9512745)",51,"(45.991081, 8.943799)",20240503_150200,20240503_151301,13.0,No rain data available
1238,324,"(46.94588, 7.41549)",214,"(46.94626, 7.43804)",20240503_131800,20240503_151301,11.67,No rain data available
1833,388,"(47.412732, 8.544185)",396,"(47.409881, 8.535767)",20240503_151000,20240503_151301,12.54,No rain data available
2787,202,"(46.9565421, 7.4317735)",471,"(46.94774434260293, 7.40357158919319)",20240503_145800,20240503_151401,13.0,No rain data available
5810,778,"(46.81077819593714, 7.139183090960676)",500,"(46.794595, 7.132707)",20240503_150100,20240503_151401,13.0,No rain data available
4253,507,"(46.804568, 7.155553)",640,"(46.795871, 7.156473)",20240503_150800,20240503_151401,12.54,No rain data available
5588,709,"(45.86959228856764, 8.989624365925325)",714,"(45.86245058491458, 8.980687511646552)",20240503_150700,20240503_151401,12.54,No rain data available
1821,392,"(47.393309, 8.528074)",149,"(47.392336, 8.491061)",20240503_150200,20240503_151401,13.0,No rain data available
802,702,"(47.377779, 8.546183)",702,"(47.377779, 8.546183)",20240503_141800,20240503_151401,12.97,No rain data available
3529,82,"(47.359675, 8.535718)",104,"(47.373935, 8.538633)",20240503_150700,20240503_151401,12.54,No rain data available
90,8,"(46.518951, 6.562162)",334,"(46.520202, 6.571784)",20240503_150700,20240503_151401,12.54,No rain data available
4083,828,"(46.941794, 7.390649)",878,"(46.948670967854916, 7.408147339558864)",20240503_150100,20240503_151401,13.0,No rain data available
4319,244,"(46.9603536, 7.4485856)",216,"(46.9538192, 7.4581813)",20240503_150900,20240503_151401,12.54,No rain data available
4157,217,"(46.9483305, 7.44079)",195,"(46.9543451, 7.4453536)",20240503_151000,20240503_151401,12.54,No rain data available
1110,181,"(46.9378963, 7.3954739)",470,"(46.9438169, 7.3955825)",20240503_151000,20240503_151401,12.54,No rain data available
5001,235,"(46.793372, 7.1584206)",233,"(46.802604, 7.1509925)",20240503_150800,20240503_151401,12.54,No rain data available
1282,250,"(46.9490849, 7.4444363)",320,"(46.946466, 7.452518)",20240503_150800,20240503_151401,12.54,No rain data available
4360,174,"(46.9436036, 7.4071777)",181,"(46.9378963, 7.3954739)",20240503_150100,20240503_151401,13.0,No rain data available
4079,175,"(46.9393577, 7.3863865)",468,"(46.94730845562206, 7.393210711796317)",20240503_150900,20240503_151401,12.54,No rain data available
2992,190,"(46.9603316, 7.4614522)",188,"(46.95518301852439, 7.451799078591182)",20240503_151000,20240503_151500,12.54,No rain data available
1954,775,"(46.33961592685363, 6.171960914015045)",755,"(46.3176389, 6.188055555555556)",20240503_150501,20240503_151500,12.54,No rain data available
227,487,"(46.523954, 6.632626)",487,"(46.523954, 6.632626)",20240502_153900,20240503_151500,5.49,No rain data available
2376,327,"(46.938964, 7.4476281)",456,"(46.965031, 7.4589906)",20240503_150100,20240503_151500,13.0,No rain data available
2330,331,"(46.9458073, 7.4270475)",322,"(46.9347023, 7.4420357)",20240503_150700,20240503_151500,12.54,No rain data available
407,334,"(46.520202, 6.571784)",9,"(46.519805, 6.579676)",20240503_141400,20240503_151600,12.97,No rain data available
4242,632,"(46.79816, 7.147493)",509,"(46.796171649939694, 7.143346608386447)",20240503_151301,20240503_151600,12.54,No rain data available
1562,523,"(47.43117, 8.55845)",702,"(47.377779, 8.546183)",20240503_145200,20240503_151600,13.08,No rain data available
3626,214,"(46.94626, 7.43804)",254,"(46.9486345, 7.4567436)",20240503_150700,20240503_151600,12.54,No rain data available
4696,83,"(47.358663827, 8.520370505)",285,"(47.36691, 8.548562)",20240503_150600,20240503_151600,12.54,No rain data available
2027,665,"(46.92962527658024, 7.4209414544658925)",197,"(46.9394841, 7.3899968)",20240503_150501,20240503_151600,12.54,No rain data available
1936,500,"(46.794595, 7.132707)",647,"(46.80007, 7.140663)",20240503_151000,20240503_151600,12.54,No rain data available
1358,478,"(46.9406928, 7.4431488)",311,"(46.9442197, 7.4366739)",20240503_150800,20240503_151600,12.54,No rain data available
734,105,"(47.377359, 8.535855)",273,"(47.389862, 8.514605)",20240503_150400,20240503_151600,12.54,No rain data available
5112,780,"(46.003948, 8.961542)",438,"(46.0036519, 8.9529036)",20240503_143801,20240503_151600,13.13,No rain data available
4278,812,"(46.79364606401284, 7.150040893601194)",580,"(46.800445, 7.122294)",20240503_150600,20240503_151600,12.54,No rain data available
4398,82,"(47.359675, 8.535718)",82,"(47.359675, 8.535718)",20240503_143500,20240503_151700,13.13,No rain data available
2005,323,"(46.933646280041835, 7.448225744500959)",293,"(46.9465196, 7.4481457)",20240503_151000,20240503_151700,12.54,No rain data available
4489,459,"(46.958241, 7.4474859)",545,"(46.943536, 7.463293)",20240503_150700,20240503_151700,12.54,No rain data available
3675,702,"(47.377779, 8.546183)",101,"(47.3625938, 8.5348427)",20240503_150800,20240503_151700,12.54,No rain data available
4492,546,"(46.939462, 7.46973)",683,"(46.948471616973904, 7.450529302235038)",20240503_150800,20240503_151700,12.54,No rain data available
5863,840,"(46.80036467702836, 7.175555914805134)",636,"(46.806876, 7.15297)",20240503_150900,20240503_151700,12.54,No rain data available
5860,237,"(46.806661, 7.1620248)",506,"(46.803943, 7.151989)",20240503_151301,20240503_151700,12.54,No rain data available
2201,529,"(47.424155, 8.562301)",516,"(47.418472, 8.561746)",20240503_150800,20240503_151700,12.54,No rain data available
3355,423,"(46.933129, 7.455933)",201,"(46.95602789210635, 7.425797884262834)",20240503_150200,20240503_151700,13.0,No rain data available
4270,233,"(46.802604, 7.1509925)",632,"(46.79816, 7.147493)",20240503_151301,20240503_151700,12.54,No rain data available
2449,61,"(47.4099615, 8.5452956)",445,"(47.4095467, 8.5563463)",20240503_151100,20240503_151700,12.54,No rain data available
5280,233,"(46.802604, 7.1509925)",510,"(46.808006, 7.155941)",20240503_150900,20240503_151700,12.54,No rain data available
4162,312,"(46.9356089, 7.4471426)",229,"(46.9412568, 7.4507099)",20240503_143500,20240503_151700,13.13,No rain data available
3809,314,"(46.9450822, 7.4324521)",474,"(46.9501048, 7.4283779)",20240503_151100,20240503_151800,12.54,No rain data available
3454,674,"(46.93357261917911, 7.505070609131323)",841,"(46.938446718314495, 7.4808033698062095)",20240503_150800,20240503_151800,12.54,No rain data available
6013,251,"(46.9487682, 7.4475691)",251,"(46.9487682, 7.4475691)",20240503_090200,20240503_151800,8.66,No rain data available
365,6,"(46.518108, 6.564945)",763,"(46.51649685275541, 6.550408183414197)",20240503_150300,20240503_151800,13.0,No rain data available
2716,201,"(46.95602789210635, 7.425797884262834)",257,"(46.9480422, 7.4502406)",20240503_150700,20240503_151800,12.54,No rain data available
1019,474,"(46.9501048, 7.4283779)",301,"(46.9440348, 7.4120405)",20240503_151100,20240503_151800,12.54,No rain data available
1994,459,"(46.958241, 7.4474859)",182,"(46.96274, 7.46276)",20240503_151000,20240503_151800,12.54,No rain data available
4023,244,"(46.9603536, 7.4485856)",182,"(46.96274, 7.46276)",20240503_151200,20240503_151800,12.54,No rain data available
4368,835,"(46.95884778357857, 7.429204058387358)",182,"(46.96274, 7.46276)",20240503_150400,20240503_151800,12.54,No rain data available
3498,201,"(46.95602789210635, 7.425797884262834)",225,"(46.95560612233403, 7.428042090100739)",20240503_150200,20240503_151800,13.0,No rain data available
62,6,"(46.518108, 6.564945)",21,"(46.521043, 6.573253)",20240503_132600,20240503_151800,12.57,No rain data available
5901,6,"(46.518108, 6.564945)",21,"(46.521043, 6.573253)",20240503_132800,20240503_151800,12.57,No rain data available
1045,321,"(46.93965162143165, 7.440241261842887)",591,"(46.9475569, 7.4266947)",20240503_151000,20240503_151800,12.54,No rain data available
5259,812,"(46.79364606401284, 7.150040893601194)",794,"(46.7909443366818, 7.127365724241438)",20240503_151100,20240503_151800,12.54,No rain data available
4808,102,"(47.3897772, 8.5166922)",565,"(47.381149, 8.532405)",20240503_151200,20240503_151800,12.54,No rain data available
1932,234,"(46.815219, 7.155715)",634,"(46.805413, 7.165191)",20240503_151200,20240503_151800,12.54,No rain data available
2687,60,"(47.374785, 8.539882)",392,"(47.393309, 8.528074)",20240503_145601,20240503_151800,13.0,No rain data available
6125,28,"(46.515862, 6.630461)",20,"(46.506896, 6.626253)",20240503_151200,20240503_151800,12.54,No rain data available
1393,422,"(46.92775, 7.453419)",422,"(46.92775, 7.453419)",20240503_151301,20240503_151800,12.54,No rain data available
3332,119,"(46.95752776631194, 7.440576239521807)",271,"(46.947856328360984, 7.436903989490435)",20240503_151100,20240503_151800,12.54,No rain data available
67,6,"(46.518108, 6.564945)",9,"(46.519805, 6.579676)",20240503_151100,20240503_151900,12.54,No rain data available
64,817,"(46.51673942261787, 6.566454652605652)",9,"(46.519805, 6.579676)",20240503_151200,20240503_151900,12.54,No rain data available
76,6,"(46.518108, 6.564945)",9,"(46.519805, 6.579676)",20240503_150800,20240503_151900,12.54,No rain data available
320,21,"(46.521043, 6.573253)",786,"(46.5275155987152, 6.5727380643235245)",20240503_145700,20240503_151900,13.0,No rain data available
85,334,"(46.520202, 6.571784)",786,"(46.5275155987152, 6.5727380643235245)",20240503_151000,20240503_151900,12.54,No rain data available
161,440,"(46.0166117, 8.9596513)",378,"(46.0082843, 8.9512745)",20240503_150400,20240503_151900,12.54,No rain data available
4477,636,"(46.806876, 7.15297)",636,"(46.806876, 7.15297)",20240503_144501,20240503_151900,13.1,No rain data available
6177,225,"(46.95560612233403, 7.428042090100739)",883,"(46.96079848478852, 7.433964120753491)",20240503_151500,20240503_151900,12.54,No rain data available
355,8,"(46.518951, 6.562162)",757,"(46.543261033642686, 6.661545646440144)",20240503_103200,20240503_151900,8.64,No rain data available
2024,174,"(46.9436036, 7.4071777)",828,"(46.941794, 7.390649)",20240503_151301,20240503_151900,12.54,No rain data available
892,105,"(47.377359, 8.535855)",84,"(47.3789825, 8.5412505)",20240503_151500,20240503_151900,12.54,No rain data available
2940,537,"(47.416873, 8.555639)",276,"(47.414545, 8.552747)",20240503_150100,20240503_151900,13.0,No rain data available
3877,244,"(46.9603536, 7.4485856)",196,"(46.9665865, 7.4639627)",20240503_151301,20240503_152000,12.54,No rain data available
4378,86,"(47.40781197, 8.506822854)",388,"(47.412732, 8.544185)",20240503_142000,20240503_152000,12.97,No rain data available
3507,135,"(47.361335, 8.547781)",135,"(47.361335, 8.547781)",20240503_145001,20240503_152000,13.08,No rain data available
